image_index,structure,dice,iou,hd95
00018102_001.png,Right Lung,0.9746318043147042,0.9505188559737976,0.0
00018102_001.png,Heart,0.9013657056047976,0.8204419889340876,6.082762530298219
00018102_002.png,Left Lung,0.9005694261879696,0.8191235059667714,6.324555320336759
00018102_002.png,Right Lung,0.9603608933518683,0.9237444871116269,1.0
00018102_002.png,Heart,0.8315534416150807,0.7116743471472862,8.06225774829855
00018102_003.png,Left Lung,0.9322752770493071,0.8731419784613897,3.0
00018102_003.png,Right Lung,0.9400142054565763,0.8868177387806186,1.0
00018102_003.png,Heart,0.9110333063927548,0.836603462475901,4.242640687119285
00018102_004.png,Left Lung,0.9450003651965159,0.8957352533800093,2.23606797749979
00018102_004.png,Right Lung,0.9639168343329046,0.9303469704695708,0.0
00018102_004.png,Heart,0.9507215392736427,0.9060717196229408,1.0
00018102_005.png,Left Lung,0.9473684210431521,0.8999999999828897,1.0
00018102_005.png,Right Lung,0.9165155996477767,0.8458964423944013,2.0
00018102_005.png,Heart,0.9368777583810235,0.8812512067796631,2.23606797749979
00018102_006.png,Left Lung,0.9164450151250441,0.8457761977171868,3.1622776601683795
00018102_006.png,Right Lung,0.9477426712219242,0.9006757618143482,1.0
00018102_006.png,Heart,0.8681240628137626,0.7669781062506348,7.615773105863909
00018154_000.png,Left Lung,0.9733905579346921,0.948160535107147,0.0
00018154_000.png,Right Lung,0.9772067965137939,0.9554294975592035,0.0
00018154_000.png,Heart,0.9323656889332489,0.8733006042131175,2.23606797749979
00018187_000.png,Left Lung,0.9833598979854423,0.9672645177352658,0.0
00018187_000.png,Right Lung,0.9840719129423116,0.9686432784749183,0.0
00018187_000.png,Heart,0.973241523568611,0.9478777588973196,0.0
00018187_001.png,Left Lung,0.9772563176836506,0.9555241793039707,0.0
00018187_001.png,Right Lung,0.9764257067349289,0.9539373088593851,0.0
00018187_001.png,Heart,0.9752439201909476,0.9516839562178246,0.0
00018187_002.png,Left Lung,0.9711607213714851,0.9439382239236458,0.0
00018187_002.png,Right Lung,0.9801796858858776,0.9611297915136364,0.0
00018187_002.png,Heart,0.9712678811471908,0.9441407178287583,0.0
00018187_003.png,Left Lung,0.956678219135186,0.9169541331171975,1.0
00018187_003.png,Right Lung,0.9813115116610566,0.9633087277359605,0.0
00018187_003.png,Heart,0.9569883986981533,0.9175242130611755,1.0
00018187_004.png,Left Lung,0.9379915555845848,0.8832241970551415,2.0
00018187_004.png,Right Lung,0.978019102440285,0.9569837408659969,0.0
00018187_004.png,Heart,0.966462221055941,0.9351010100892033,0.0
00018187_005.png,Left Lung,0.9774491140651819,0.9558928827014765,0.0
00018187_005.png,Right Lung,0.9686026451928199,0.9391168599360045,0.0
00018187_005.png,Heart,0.9446137833548092,0.8950408565667084,2.8284271247461903
00018187_006.png,Left Lung,0.9704157435099021,0.9425316455576895,1.0
00018187_006.png,Right Lung,0.9840065374679896,0.9685166034589392,0.0
00018187_006.png,Heart,0.9625040756376751,0.9277184160788471,0.0
00018187_007.png,Left Lung,0.9650849071499358,0.9325256862301408,0.0
00018187_007.png,Right Lung,0.9598834899976175,0.9228615071165623,1.0
00018187_007.png,Heart,0.9556981362591224,0.915155061426051,1.0
00018187_008.png,Left Lung,0.8951936537480616,0.8102720053926293,3.0
00018187_008.png,Right Lung,0.9607795763794734,0.9245195288139412,0.0
00018187_008.png,Heart,0.9373202300998482,0.8820345099708803,2.0
00018187_009.png,Left Lung,0.8551194539176183,0.7469071396520062,12.167576588353272
00018187_009.png,Right Lung,0.9411168370284606,0.8887825115543516,2.8284271247461903
00018187_009.png,Heart,0.8802569385475684,0.7861240393896944,8.246211251235321
00018187_010.png,Left Lung,0.9126274183387494,0.8392959632515918,3.605551275463989
00018187_010.png,Right Lung,0.9654350417099361,0.9331797234903587,1.0
00018187_010.png,Heart,0.9246816580809761,0.8599143360939794,2.8284271247461903
00018187_011.png,Left Lung,0.9242792269413425,0.8592185352275826,3.605551275463989
00018187_011.png,Right Lung,0.9661256174949462,0.9344709897483349,0.0
00018187_011.png,Heart,0.9097009065535748,0.8343590414975205,2.8284271247461903
00018187_012.png,Left Lung,0.9384554298100212,0.8840471292148112,1.0
00018187_012.png,Right Lung,0.9679367361540766,0.9378657007392329,0.0
00018187_012.png,Heart,0.919165580177082,0.8504221954068382,2.8284271247461903
00018187_013.png,Left Lung,0.9729472280341689,0.9473196067344218,0.0
00018187_013.png,Right Lung,0.9727716066040858,0.9469866807207308,0.0
00018187_013.png,Heart,0.9509987067039014,0.9065753424533346,1.4142135623730951
00018187_014.png,Left Lung,0.9226648232876292,0.8564324671020784,3.0
00018187_014.png,Right Lung,0.9365594187796019,0.8806880565953313,2.8284271247461903
00018187_014.png,Heart,0.8903064415203857,0.8022993687916783,8.564416277921335
00018187_015.png,Left Lung,0.9617697594398434,0.9263549855000754,1.0
00018187_015.png,Right Lung,0.9570196078356311,0.917581591202924,1.0
00018187_015.png,Heart,0.9447731755352391,0.8953271027908652,1.4142135623730951
00018187_016.png,Left Lung,0.9062200956851079,0.8285214348061501,4.123105625617661
00018187_016.png,Right Lung,0.928614277136613,0.8667413213747122,2.23606797749979
00018187_016.png,Heart,0.9085246613970556,0.8323822163127753,4.47213595499958
00018187_017.png,Left Lung,0.9365390568472134,0.8806520473339676,1.0
00018187_017.png,Right Lung,0.9230350459277098,0.8570706432344614,4.47213595499958
00018187_017.png,Heart,0.8944704779700439,0.809087826372679,7.810249675906654
00018187_018.png,Left Lung,0.860420315228893,0.7550330413284919,9.433981132056603
00018187_018.png,Right Lung,0.931456051909546,0.8717058887227881,1.0
00018187_018.png,Heart,0.8991641745195984,0.8168013374085149,6.324555320336759
00018187_019.png,Left Lung,0.9589594867654542,0.9211548201769179,1.0
00018187_019.png,Right Lung,0.9369878906465304,0.8814461118570062,2.0
00018187_019.png,Heart,0.9562889165569346,0.9162391122668387,1.0
00018187_020.png,Left Lung,0.9235096491841276,0.8578893888683715,2.0
00018187_020.png,Right Lung,0.9566025595127146,0.9168151294927119,1.0
00018187_020.png,Heart,0.9573601628880263,0.9182079264684869,1.0
00018187_021.png,Left Lung,0.9362222222118197,0.8800919155863779,1.4142135623730951
00018187_021.png,Right Lung,0.9655934575925322,0.9334757834624862,0.0
00018187_021.png,Heart,0.9181303959457092,0.8486516235459697,4.47213595499958
00018187_022.png,Left Lung,0.9296902812306008,0.868617994331139,1.4142135623730951
00018187_022.png,Right Lung,0.95795635975946,0.9193054136756984,0.0
00018187_022.png,Heart,0.9126350399177028,0.8393088552794916,4.47213595499958
00018187_023.png,Left Lung,0.863573883154093,0.7599032355494421,5.0
00018187_023.png,Right Lung,0.9147572504333058,0.8429056547934016,5.0
00018187_023.png,Heart,0.889826931189231,0.801520912538821,5.385164807134504
00018187_024.png,Left Lung,0.9226458520872345,0.8563997770600706,3.605551275463989
00018187_024.png,Right Lung,0.9617612977914125,0.9263392857013625,1.0
00018187_024.png,Heart,0.906617263932689,0.8291856401479488,6.708203932499369
00018187_025.png,Left Lung,0.8926718547268752,0.8061493411302174,8.54400374531753
00018187_025.png,Right Lung,0.9494492753568148,0.9037633815152437,1.4142135623730951
00018187_025.png,Heart,0.7861315529869802,0.6476249999919047,12.165525060596439
00018187_026.png,Left Lung,0.8762471556023433,0.7797507788040537,6.6776959629926065
00018187_026.png,Right Lung,0.9418973394198231,0.8901757594138964,2.0
00018187_026.png,Heart,0.8886045258560843,0.7995394497539747,4.123105625617661
00018187_027.png,Left Lung,0.926991717181052,0.8639185102520465,1.4142135623730951
00018187_027.png,Right Lung,0.9699156240851329,0.9415885210604271,0.0
00018187_027.png,Heart,0.9534054742141731,0.9109597372471602,1.4142135623730951
00018187_028.png,Left Lung,0.9413842401737331,0.8892596123150738,1.0
00018187_028.png,Right Lung,0.9720166512432237,0.9455568053886888,0.0
00018187_028.png,Heart,0.9421885339533045,0.8906960873420074,2.23606797749979
00018187_029.png,Left Lung,0.943871334571165,0.8937086601923749,2.23606797749979
00018187_029.png,Right Lung,0.9781961158049672,0.957322761182867,0.0
00018187_029.png,Heart,0.9668375223802456,0.9358039449977787,1.0
00018187_030.png,Left Lung,0.9169967590842906,0.8467165419643107,2.23606797749979
00018187_030.png,Right Lung,0.9777883641935462,0.9565420016199866,0.0
00018187_030.png,Heart,0.9459903793402789,0.8975158867602828,2.0
00018187_031.png,Left Lung,0.9453841622406346,0.8964251515975674,1.4142135623730951
00018187_031.png,Right Lung,0.975543155639466,0.9522540271068228,0.0
00018187_031.png,Heart,0.9508242138734532,0.9062582519024788,1.0
00018187_032.png,Left Lung,0.9483304678223841,0.9017380829306189,1.0
00018187_032.png,Right Lung,0.9743838271879369,0.9500472525860666,0.0
00018187_032.png,Heart,0.9072107322463162,0.8301790281223762,5.0
00018187_033.png,Left Lung,0.8649814627511628,0.7620857583945588,7.625496934365905
00018187_033.png,Right Lung,0.9339082490921473,0.8760111390946027,2.0
00018187_033.png,Heart,0.9518233930909146,0.9080754014323007,1.0
00018187_034.png,Left Lung,0.874329680573127,0.7767191383515252,9.899494936611665
00018187_034.png,Right Lung,0.9408954492500711,0.88838769372093,1.0
00018187_034.png,Heart,0.931190238746224,0.871240395160579,2.0
00018187_035.png,Left Lung,0.9486533617424079,0.9023221525819698,1.0
00018187_035.png,Right Lung,0.9612403100706831,0.9253731343156871,1.0
00018187_035.png,Heart,0.9663542579666485,0.9348988910510777,0.0
00018187_036.png,Left Lung,0.7774524158054772,0.635928143703055,9.0
00018187_036.png,Right Lung,0.9277847234569995,0.8652970571808406,2.0
00018187_036.png,Heart,0.7940976163390533,0.658509036136314,13.038404810405298
00018187_037.png,Left Lung,0.829436631862398,0.7085790094235174,9.0
00018187_037.png,Right Lung,0.9385186713382581,0.8841593780283366,2.0
00018187_037.png,Heart,0.7462034927795538,0.5951551854565458,17.0
00018187_038.png,Left Lung,0.9190852390775959,0.8502846591652519,2.23606797749979
00018187_038.png,Right Lung,0.9548224944960425,0.9135505590848436,1.0
00018187_038.png,Heart,0.9334351144966913,0.8751789292746182,2.8284271247461903
00018187_039.png,Left Lung,0.9609849430083937,0.9248999199211385,1.0
00018187_039.png,Right Lung,0.9686298822010624,0.9391680692361244,1.0
00018187_039.png,Heart,0.9483102861720897,0.9017015890746491,1.4142135623730951
00018187_040.png,Left Lung,0.9631278697581527,0.9288781535033699,1.0
00018187_040.png,Right Lung,0.9500503643956268,0.9048532731274846,1.4142135623730951
00018187_040.png,Heart,0.9623333073308715,0.9274011723894875,1.0
00018187_041.png,Left Lung,0.9783265114340849,0.9575725732174232,0.0
00018187_041.png,Right Lung,0.9644711039279935,0.9313801938182981,1.0
00018187_041.png,Heart,0.9497103128547724,0.9042365401455688,2.0
00018187_042.png,Left Lung,0.9617260233414975,0.926273840009589,0.0
00018187_042.png,Right Lung,0.9485600547306801,0.9021533364777312,1.4142135623730951
00018187_042.png,Heart,0.933687943254134,0.8756235450469634,1.4142135623730951
00018187_043.png,Left Lung,0.9672307279011064,0.936540962276508,0.0
00018187_043.png,Right Lung,0.9720522000174844,0.9456240871705918,0.0
00018187_043.png,Heart,0.9086728593680798,0.8326310466739824,7.0
00018187_044.png,Left Lung,0.9696755495796304,0.94113611414735,1.0
00018187_044.png,Right Lung,0.9765144863862131,0.9541067981883539,0.0
00018187_044.png,Heart,0.9633575464006185,0.9293055122869931,1.0
00018187_045.png,Left Lung,0.9192699946273791,0.8506009734692499,3.0
00018187_045.png,Right Lung,0.9600841388242596,0.9232325178104099,1.0
00018187_045.png,Heart,0.9425522041675864,0.8913463226102976,2.8284271247461903
00018187_046.png,Left Lung,0.9569768232110584,0.9175029323482666,1.0
00018187_046.png,Right Lung,0.9628645613129468,0.9283884489877923,1.0
00018187_046.png,Heart,0.9554668304594942,0.9147309614684691,1.0
00018187_047.png,Left Lung,0.9588565877960253,0.920964947342117,0.0
00018187_047.png,Right Lung,0.9759952816220819,0.9531160004497969,0.0
00018187_047.png,Heart,0.9780329123537846,0.957010185725629,0.0
00018187_048.png,Left Lung,0.9542560871500015,0.9125141207366322,0.0
00018187_048.png,Right Lung,0.9481879796059587,0.901480455842992,1.0
00018187_048.png,Heart,0.9470302460355192,0.8993897901339576,1.0
00018187_049.png,Left Lung,0.9771185808975394,0.9552608568791131,0.0
00018187_049.png,Right Lung,0.9716869838709419,0.9449330783818365,0.0
00018187_049.png,Heart,0.9298472296045462,0.8688920454422032,3.0
00018187_050.png,Left Lung,0.9543362082599378,0.9126606618670917,1.0
00018187_050.png,Right Lung,0.9545085735870908,0.9129759933680361,1.4142135623730951
00018187_050.png,Heart,0.941200406911216,0.888931591072394,2.0
00018187_051.png,Left Lung,0.9603723029124215,0.9237655995533944,0.0
00018187_051.png,Right Lung,0.9813932812536902,0.9634663341525752,0.0
00018187_051.png,Heart,0.9388596290287851,0.8847647820330202,3.0
00018187_052.png,Left Lung,0.9679445991220964,0.9378804648459065,0.0
00018187_052.png,Right Lung,0.9667161797823254,0.9355766158988863,1.0
00018187_052.png,Heart,0.9424893981032475,0.8912339946406187,2.0
00018187_053.png,Left Lung,0.9523462015547518,0.9090275842726522,1.0
00018187_053.png,Right Lung,0.9556979660019186,0.9151547491898062,1.0
00018187_053.png,Heart,0.9309555748368108,0.8708296427388422,2.8284271247461903
00018187_054.png,Left Lung,0.9647771413459426,0.9319511574544397,0.0
00018187_054.png,Right Lung,0.9823721861371044,0.9653550863630963,0.0
00018187_054.png,Heart,0.9161749392492522,0.845316252988866,4.0
00018187_055.png,Left Lung,0.9548627268433499,0.9136242208254214,1.0
00018187_055.png,Right Lung,0.9631079136635217,0.9288410301850705,0.0
00018187_055.png,Heart,0.9573646735784732,0.9182162250959649,0.0
00018187_056.png,Left Lung,0.9663532519934233,0.93489700795467,0.75
00018187_056.png,Right Lung,0.9764728264254139,0.9540272614503839,0.0
00018187_056.png,Heart,0.9454849498248704,0.8966064065826735,2.0
00018187_057.png,Left Lung,0.9515079420547792,0.9075013347449613,1.0
00018187_057.png,Right Lung,0.9599955857145064,0.9230687606014105,1.0
00018187_057.png,Heart,0.9264896372981987,0.8630467571513869,3.0
00018187_058.png,Left Lung,0.9500079605082788,0.9047763457027328,1.0
00018187_058.png,Right Lung,0.9643764246111078,0.9312036221741768,0.0
00018187_058.png,Heart,0.9516321516254711,0.907727333589022,1.0
00018187_059.png,Left Lung,0.9317489788270943,0.8722191323571716,2.23606797749979
00018187_059.png,Right Lung,0.9634403271721189,0.9294595887024215,0.0
00018187_059.png,Heart,0.9460158038479727,0.8975616591802472,1.0
00018187_060.png,Left Lung,0.9166994879783703,0.8462097800246099,2.0
00018187_060.png,Right Lung,0.9155938867339997,0.8443274853702417,3.605551275463989
00018187_060.png,Heart,0.8993052904733239,0.8170342627158131,4.47213595499958
00018187_061.png,Left Lung,0.9450344431619903,0.8957964902612462,1.0
00018187_061.png,Right Lung,0.9379124908278055,0.8830840045928298,2.0
00018187_061.png,Heart,0.9435283031504104,0.8930937818438699,1.4142135623730951
00018187_062.png,Left Lung,0.9526084611161855,0.9095055915110432,1.0
00018187_062.png,Right Lung,0.9732484076371131,0.9478908188468004,0.0
00018187_062.png,Heart,0.9330885053181558,0.8745697370112272,3.605551275463989
00018187_063.png,Left Lung,0.9352536004950829,0.8783815572703083,2.23606797749979
00018187_063.png,Right Lung,0.95960148893716,0.9223403135754777,1.0
00018187_063.png,Heart,0.9150397686106738,0.8433855381398969,3.605551275463989
00018187_064.png,Left Lung,0.8959988122567293,0.8115922538890319,6.4031242374328485
00018187_064.png,Right Lung,0.6168760762764406,0.44600202895466196,29.988326844640177
00018187_064.png,Heart,0.6424085703671739,0.4731972789051266,34.785054261852174
00018187_065.png,Left Lung,0.9707535757420426,0.943169247774569,0.0
00018187_065.png,Right Lung,0.9759023240817398,0.9529387157398772,0.0
00018187_065.png,Heart,0.9562973965995129,0.9162546816342134,0.0
00018187_066.png,Left Lung,0.9544483985697192,0.9128658951543518,1.0
00018187_066.png,Right Lung,0.966924101193252,0.9359661785838732,1.0
00018187_066.png,Heart,0.942662169574534,0.8915430266930038,1.4142135623730951
00018187_067.png,Left Lung,0.9375325050509243,0.8824105297412986,2.0
00018187_067.png,Right Lung,0.9137754054562011,0.8412398412318914,2.23606797749979
00018187_067.png,Heart,0.8465439017805663,0.7339194817101046,11.661903789690601
00018187_068.png,Left Lung,0.9344412537365769,0.8769495412743469,2.0
00018187_068.png,Right Lung,0.934711528314868,0.8774257425655699,1.0
00018187_068.png,Heart,0.8399735493400564,0.7240986176325481,13.341664064126334
00018203_000.png,Left Lung,0.9769110975626182,0.954864328246792,0.0
00018203_000.png,Right Lung,0.972427012673456,0.9463337637975846,0.8999999999996362
00018203_000.png,Heart,0.9493917726720271,0.9036591832967358,1.0
00018203_001.png,Left Lung,0.972786019832777,0.9470139996287965,0.0
00018203_001.png,Right Lung,0.9664025674359,0.9349893265877162,1.0
00018203_001.png,Heart,0.9418052256420212,0.8900112233245789,2.0
00018203_002.png,Left Lung,0.9722614614037994,0.9460202423972758,0.0
00018203_002.png,Right Lung,0.9758410476332066,0.9528218694745323,0.0
00018203_002.png,Heart,0.9624810622853356,0.9276756570876538,0.0
00018203_003.png,Left Lung,0.9729141145979793,0.9472568247952922,0.0
00018203_003.png,Right Lung,0.9773628938080329,0.9557279780776552,0.0
00018203_003.png,Heart,0.9468686868591225,0.8990984078093401,1.4142135623730951
00018233_000.png,Left Lung,0.9699012384310244,0.9415614061643348,0.0
00018233_000.png,Right Lung,0.9747750642595213,0.9507914119894877,0.0
00018233_000.png,Heart,0.9644470969309877,0.9313354190526703,1.0
00018233_001.png,Left Lung,0.9428220858818582,0.8918291550465517,1.0
00018233_001.png,Right Lung,0.9553264604746625,0.9144736841987298,1.0
00018233_001.png,Heart,0.9295442832884521,0.8683631361641215,4.123105625617661
00018233_002.png,Left Lung,0.9479349963673745,0.9010232191873078,1.4142135623730951
00018233_002.png,Right Lung,0.9545936770533142,0.9131317231395751,1.0
00018233_002.png,Heart,0.9413978954492137,0.8892839825296706,1.4142135623730951
00018233_003.png,Left Lung,0.9729954992417653,0.947411134540701,0.0
00018233_003.png,Right Lung,0.9630860862873946,0.9288004274521935,0.0
00018233_003.png,Heart,0.935369774912095,0.8785865297360528,3.0
00018233_004.png,Left Lung,0.9413709955153884,0.8892359755188177,4.123105625617661
00018233_004.png,Right Lung,0.973291246807252,0.9479720941120021,0.0
00018233_004.png,Heart,0.9554741439977774,0.9147443679898186,1.0
00018233_005.png,Left Lung,0.9405186385661222,0.8877160776979086,2.0
00018233_005.png,Right Lung,0.9461573168826428,0.8978164692322276,1.4142135623730951
00018233_005.png,Heart,0.943760870959584,0.8935106123335751,1.4142135623730951
00018233_006.png,Left Lung,0.9598142811322461,0.9227335693254928,1.0
00018233_006.png,Right Lung,0.9709006928331724,0.9434470376878599,0.0
00018233_006.png,Heart,0.9603798552116417,0.9237795747091377,1.0
00018233_007.png,Left Lung,0.9757575757491276,0.9526627218773853,0.0
00018233_007.png,Right Lung,0.971898238739946,0.9453327242128015,0.0
00018233_007.png,Heart,0.9617330803213019,0.9262869326694139,0.0
00018233_008.png,Left Lung,0.93714401951854,0.8817224880214025,2.23606797749979
00018233_008.png,Right Lung,0.9700487968957593,0.9418395686825382,0.0
00018233_008.png,Heart,0.9424193548311095,0.8911087387388881,2.8284271247461903
00018233_009.png,Left Lung,0.9598939929243825,0.9228809240543081,1.0
00018233_009.png,Right Lung,0.9670012043278442,0.9361106792952572,0.0
00018233_009.png,Heart,0.9406949806877166,0.888030325107333,2.0
00018233_010.png,Left Lung,0.9499485452245303,0.9046685673395461,1.0
00018233_010.png,Right Lung,0.9462553879246615,0.8979930972657805,2.0
00018233_010.png,Heart,0.9677973379073311,0.9376039933332825,1.0
00018233_011.png,Left Lung,0.9286065977236755,0.866727941156555,2.23606797749979
00018233_011.png,Right Lung,0.9121066271683664,0.8384154641867899,4.0
00018233_011.png,Heart,0.9082640517238096,0.8319448060292639,6.0
00018233_012.png,Left Lung,0.9319818618215348,0.8726273726128434,2.0
00018233_012.png,Right Lung,0.9650804518917743,0.9325173668386948,1.0
00018233_012.png,Heart,0.9385560675823185,0.8842257597577878,3.0
00018233_013.png,Left Lung,0.927800974243843,0.8653253285597059,2.23606797749979
00018233_013.png,Right Lung,0.940569786110909,0.887807213519186,1.0
00018233_013.png,Heart,0.9568256578881796,0.9172250689670579,1.0
00018233_014.png,Left Lung,0.9489260143084853,0.9028156221411714,1.0
00018233_014.png,Right Lung,0.9169118919775237,0.8465718395261855,3.0
00018233_014.png,Heart,0.9696737534254634,0.9411327301903442,0.0
00018233_015.png,Left Lung,0.8993404522542451,0.8170923098756301,4.47213595499958
00018233_015.png,Right Lung,0.9149145215080082,0.8431727634762193,2.0
00018233_015.png,Heart,0.9485674835971794,0.9021667760879558,1.0
00018233_016.png,Left Lung,0.9611047985231963,0.9251219922442349,0.0
00018233_016.png,Right Lung,0.9516900247242235,0.9078326517630099,1.0
00018233_016.png,Heart,0.9236985031068771,0.8582153846048219,5.0990195135927845
00018233_017.png,Left Lung,0.9343311505993046,0.8767556179621356,1.0
00018233_017.png,Right Lung,0.9353857848637838,0.8786147804198748,2.0
00018233_017.png,Heart,0.921871535213823,0.8550665021136011,2.8284271247461903
00018233_018.png,Left Lung,0.9291519579596982,0.8676786261749819,3.605551275463989
00018233_018.png,Right Lung,0.9628176382570738,0.9283012069730084,0.0
00018233_018.png,Heart,0.9428103300230724,0.8918081180680176,2.0
00018233_019.png,Left Lung,0.9250842984831763,0.8606110201737506,3.605551275463989
00018233_019.png,Right Lung,0.9314393939305734,0.8716767103709381,2.0
00018233_019.png,Heart,0.9505070014428385,0.9056820795847057,1.0
00018233_020.png,Left Lung,0.9300593918896368,0.8692626346169137,2.23606797749979
00018233_020.png,Right Lung,0.938175529607106,0.8835504885849584,2.23606797749979
00018233_020.png,Heart,0.9266001174330109,0.8632385120232052,3.0
00018233_021.png,Left Lung,0.9162681133491593,0.8454749044810239,3.0
00018233_021.png,Right Lung,0.9342820436709726,0.8766691394496167,1.0
00018233_021.png,Heart,0.929353556647503,0.8680303030171511,2.8284271247461903
00018233_022.png,Left Lung,0.9271725307255008,0.8642326536926785,2.23606797749979
00018233_022.png,Right Lung,0.9590452942685196,0.9213131839339707,1.0
00018233_022.png,Heart,0.9467014011057755,0.8987967914318343,2.23606797749979
00018233_023.png,Left Lung,0.9500927330892759,0.9049301429114353,1.0
00018233_023.png,Right Lung,0.8667257481705178,0.7647978825702021,8.54400374531753
00018233_023.png,Heart,0.939922343798518,0.8866542354703429,3.1622776601683795
00018233_024.png,Left Lung,0.90344914400237,0.8239008150519583,3.0
00018233_024.png,Right Lung,0.9254668930311929,0.8612735029094443,3.0
00018233_024.png,Heart,0.8714648871872301,0.7722089257951259,5.0
00018233_025.png,Left Lung,0.9362177696101522,0.8800840462122155,2.0
00018233_025.png,Right Lung,0.9167346938700675,0.8462697814491896,2.0
00018233_025.png,Heart,0.9562134080897483,0.9161004897943419,1.0
00018233_026.png,Left Lung,0.9668738981073872,0.9358721034500472,0.0
00018233_026.png,Right Lung,0.9206963249442238,0.8530465949693392,3.605551275463989
00018233_026.png,Heart,0.9498881802290243,0.9045590787047711,2.0
00018233_027.png,Left Lung,0.9484536082401798,0.9019607843006251,1.4142135623730951
00018233_027.png,Right Lung,0.9353869998940677,0.8786169244608077,2.0
00018233_027.png,Heart,0.9070483481658729,0.829907111301509,6.708203932499369
00018233_028.png,Left Lung,0.933277681706915,0.8749021799790396,1.4142135623730951
00018233_028.png,Right Lung,0.9158307209959574,0.8447303744275737,5.0
00018233_028.png,Heart,0.9029266879100049,0.8230322239722262,5.629685305256494
00018233_029.png,Left Lung,0.9309573908408011,0.8708328207544491,2.0
00018233_029.png,Right Lung,0.951309408332189,0.9071402145596164,1.0
00018233_029.png,Heart,0.8734636130438281,0.7753532181981891,6.708203932499369
00018233_030.png,Left Lung,0.910928857515631,0.8364273204757193,3.0
00018233_030.png,Right Lung,0.9237518278574915,0.8583074533994894,2.23606797749979
00018233_030.png,Heart,0.9405594405491634,0.8877887788595753,1.4142135623730951
00018233_031.png,Left Lung,0.9622886865993957,0.9273182957271162,0.0
00018233_031.png,Right Lung,0.8477763659412466,0.7357741508520536,8.988854381999792
00018233_031.png,Heart,0.9108671080178357,0.8363232023597283,5.385164807134504
00018233_032.png,Left Lung,0.9193425658125145,0.8507252499528134,3.0
00018233_032.png,Right Lung,0.9465220919012575,0.8984736031242337,1.4142135623730951
00018233_032.png,Heart,0.898794753625498,0.8161918557731178,9.486832980505138
00018233_033.png,Left Lung,0.9173337438353037,0.8472913408097925,3.605551275463989
00018233_033.png,Right Lung,0.941233988452711,0.8889915034929998,1.0
00018233_033.png,Heart,0.9209655440829183,0.8535089301668138,2.8284271247461903
00018233_034.png,Left Lung,0.9501425902158507,0.905020606951948,1.0
00018233_034.png,Right Lung,0.9057724342659101,0.8277733650936223,3.0
00018233_034.png,Heart,0.9389593675221644,0.884941951119651,2.0
00018233_035.png,Left Lung,0.8881826545045731,0.7988566270377786,7.0710678118654755
00018233_035.png,Right Lung,0.9426642374778408,0.8915467261120709,1.0
00018233_035.png,Heart,0.9482151835013556,0.9015296366969163,1.0
00018233_036.png,Left Lung,0.9191181891844051,0.8503410641084538,3.605551275463989
00018233_036.png,Right Lung,0.9362553265419927,0.8801504251000629,1.0
00018233_036.png,Heart,0.9614282204490915,0.9257214950177304,1.0
00018233_037.png,Left Lung,0.9516102394636531,0.9076874606032186,1.0
00018233_037.png,Right Lung,0.9340266493261778,0.876219512181765,2.0
00018233_037.png,Heart,0.9273603723327181,0.8645591197758475,3.1622776601683795
00018233_038.png,Left Lung,0.925855513299984,0.8619469026409985,3.4282418293455033
00018233_038.png,Right Lung,0.9364447980116993,0.8804853723257898,1.0
00018233_038.png,Heart,0.9243823309131987,0.8593967517268462,3.0
00018233_039.png,Left Lung,0.9630844954802044,0.9287974683397342,1.0
00018233_039.png,Right Lung,0.9465142013929683,0.8984593837377721,1.0
00018233_039.png,Heart,0.9498819683952253,0.9045478125383962,2.0
00018233_040.png,Left Lung,0.9122115463503965,0.8385927827141991,2.0
00018233_040.png,Right Lung,0.9069110216587573,0.8296772171602996,2.23606797749979
00018233_040.png,Heart,0.9016476983106705,0.8209093720875208,3.1622776601683795
00018233_041.png,Left Lung,0.8973148649624907,0.8137543859534911,3.1622776601683795
00018233_041.png,Right Lung,0.9478269103214862,0.9008279337490852,1.4142135623730951
00018233_041.png,Heart,0.893945421267452,0.8082290317823589,5.830951894845301
00018233_042.png,Left Lung,0.9235525106448027,0.8579633654011493,4.242640687119285
00018233_042.png,Right Lung,0.9389140271404702,0.8848614072337445,1.0
00018233_042.png,Heart,0.9244510606538476,0.8595155709193856,3.605551275463989
00018233_043.png,Left Lung,0.928784423777155,0.8670378254320118,2.8284271247461903
00018233_043.png,Right Lung,0.9250406503989833,0.860535471171373,2.0
00018233_043.png,Heart,0.8498946629138878,0.7389711494315528,8.246211251235321
00018233_044.png,Left Lung,0.8849061411629584,0.7935709932846805,6.049657518178886
00018233_044.png,Right Lung,0.9619565217297946,0.9267015706633003,0.0
00018233_044.png,Heart,0.9365869320843105,0.8807367149625492,2.23606797749979
00018233_045.png,Left Lung,0.9236700077021873,0.8581661890980872,2.0
00018233_045.png,Right Lung,0.9562339095167687,0.9161381254243105,1.0
00018233_045.png,Heart,0.9041855774003682,0.8251265531396668,6.708203932499369
00018233_046.png,Left Lung,0.9177076826911484,0.847929591677277,2.8284271247461903
00018233_046.png,Right Lung,0.9296282930266182,0.8685097774634439,1.4142135623730951
00018233_046.png,Heart,0.9689573265544356,0.9397839211798573,0.0
00018233_047.png,Left Lung,0.9602030640833994,0.9234524847267053,1.0
